Query,Match,HMDB,PubChem,ChEBI,KEGG,METLIN,SMILES,Comment
140268,NA,NA,NA,NA,NA,NA,NA,0
140269,NA,NA,NA,NA,NA,NA,NA,0
140270,NA,NA,NA,NA,NA,NA,NA,0
140271,"(7S,8,17S)-trihydroxy-(15E,19Z)-docosa-9,11,13,15,19-pentaenoic acid",NA,132472323,140271,NA,NA,C(C=CC=C/C=C/[C@H](C/C=C\CC)O)=CC([C@H](CCCCCC(O)=O)O)O,1
140272,"7,16,17-trihydroxy-(14E,19Z)-docosa-8,10,12,14,19-pentaenoic acid",NA,132472324,140272,NA,NA,C(=CC=C/C=C/C(C(C/C=C\CC)O)O)C=CC(CCCCCC(O)=O)O,1
140273,"7,17-dihydroxy-(8Z,15E,19Z)-docosa-8,10,13,15,19-pentaenoic acid",NA,132472325,140273,NA,NA,C(=CCC=C/C=C/C(C/C=C\CC)O)/C=C\C(CCCCCC(O)=O)O,1
140274,Delta(12)-prostaglandin J3,NA,71497989,140274,NA,NA,C(CCC(O)=O)/C=C\C[C@@H]1/C(/C(C=C1)=O)=C\C[C@H](C/C=C\CC)O,1
140296,Quinaprilat,HMDB0042005,107994,140296,C21540,NA,[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=O)C(=O)N1CC2=CC=CC=C2C[C@@]1([H])C(O)=O,1
140372,NA,NA,NA,NA,NA,NA,NA,0
140374,NA,NA,NA,NA,NA,NA,NA,0
140420,Eribaxaban,HMDB0251919,57448115,140420,NA,NA,COC1CC(N(C1)C(=O)NC1=CC=C(Cl)C=C1)C(=O)NC1=C(F)C=C(C=C1)N1C=CC=CC1=O,1
140421,Betrixaban,HMDB0249167,NA,140421,NA,NA,COC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=N)N(C)C)C(=C1)C(=O)NC1=CC=C(Cl)C=N1,1
140427,Desisobutyryl-ciclesonide,NA,NA,140427,NA,NA,CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(O)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC1=CN=CN1)NC(=O)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)C1CCCN1C(=O)C(NC(=O)CNC(=O)C(CCC(O)=O)NC(=O)CNC(=O)C(NC(=O),1
140472,DuP-714,NA,NA,140472,NA,NA,Cl.N([C@@H](CCCNC(N)=N)B(O)O)C(=O)[C@@H]1CCCN1C([C@@H](CC2=CC=CC=C2)NC(C)=O)=O,1
140785,R-cob(III)alamin,NA,NA,140785,NA,NA,NA,1
140876,"GlcNAc-beta1,3-Gal-R",NA,NA,140876,NA,NA,NA,1
140911,NA,NA,NA,NA,NA,NA,NA,0
140912,NA,NA,NA,NA,NA,NA,NA,0
140915,disialyl-Lewis A antigen,NA,NA,140915,NA,NA,NA,1
140917,Type 1 monosialylgalactosylgloboside,NA,NA,140917,NA,NA,NA,1
140918,Type 2 monosialylgalactosylgloboside,NA,NA,140918,NA,NA,NA,1
140919,Type 1 disialyl-paragloboside,NA,NA,140919,NA,NA,NA,1
141346,solabegron,NA,NA,141346,NA,NA,C=1C(=CC=CC1Cl)[C@H](CNCCNC=2C=C(C=CC2)C=3C=CC=C(C3)C(=O)O)O,1
141499,"(3S)-3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine(1+)",NA,NA,141499,NA,NA,NA,1
141520,Imidaprilat,HMDB0041908,5464344,141520,NA,NA,[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=O)C(=O)N1C(=O)N(C)C[C@@]1([H])C(O)=O,1
141521,Trandolaprilat,HMDB0060583,5464097,141521,NA,NA,C[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1[C@H]2CCCC[C@@H]2C[C@H]1C(O)=O,1
141522,spiraprilat,NA,NA,141522,NA,NA,C([C@@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C)(=O)N2CC3(C[C@H]2C(=O)O)SCCS3,1
141552,Forasartan,HMDB0015434,132706,141552,NA,NA,CCCCC1=NN(CC2=CN=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C(CCCC)=N1,1
141634,F420(ox.),NA,NA,141634,NA,NA,NA,1
141635,F420(red.),NA,NA,141635,NA,NA,NA,1
141969,Tonapofylline,HMDB0259106,NA,141969,NA,NA,CN1C=NC=C1C(N)(C1=CC=C(Cl)C=C1)C1=CC2=C(C=C1)N(C)C(=O)C=C2C1=CC(Cl)=CC=C1,1
142077,abediterol,NA,NA,142077,NA,NA,C1=CC=CC(=C1)C(COCCCCCCNC[C@@H](C2=CC=C(C3=C2C=CC(N3)=O)O)O)(F)F,1
142418,Vibegron,HMDB0259801,123315041,142418,NA,NA,OC(C1CCC(CC2=CC=C(NC(=O)C3CCC4=NC=CC(=O)N34)C=C2)N1)C1=CC=CC=C1,1
142430,Lificiguat,HMDB0259948,NA,142430,NA,NA,OCC1=CC=C(O1)C1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,1
142431,praliciguat,NA,NA,142431,NA,NA,C=1(C(=CN=C(N1)C=2C=C(N(N2)CC=3C(=CC=CC3)F)C=4C=CON4)F)NCC(O)(C(F)(F)F)C(F)(F)F,1
142432,Vericiguat,HMDB0304849,NA,142432,NA,NA,COC(=O)NC1=C(N)N=C(N=C1N)C1=NN(CC2=CC=CC=C2F)C2=C1C=C(F)C=N2,1
142433,Cinaciguat,HMDB0250257,NA,142433,NA,NA,OC(=O)CCCCN(CCC1=CC=CC=C1OCC1=CC=C(CCC2=CC=CC=C2)C=C1)CC1=CC=C(C=C1)C(O)=O,1
142435,Bay 41-2272,NA,9798973,142435,NA,NA,NC1=NC(=NC=C1C1CC1)C1=NN(CC2=CC=CC=C2F)C2=C1C=CC=N2,1
142437,lepirudin,NA,NA,142437,NA,NA,C(N1[C@H](C(N[C@H](C(N2[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@@H](CC(=O)O)C(NCC(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N3[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(=O)O)CCC(=O)N)=O)CC(C)C)=O)CC4=CC=C(O)C=C4)=O)CCC(=O)O)=O)CCC(=O)O),1
142452,dabuzalgron,NA,NA,142452,NA,NA,C=1(C=CC(=C(C1C)NS(C)(=O)=O)Cl)OCC2=NCCN2,1
142614,NA,NA,NA,NA,NA,NA,NA,0
142623,NA,NA,NA,NA,NA,NA,NA,0
142773,Estetrol,HMDB0251955,9995208,142773,NA,NA,CC12CCC3C(CCC4=CC(O)=CC=C34)C1C(O)C(O)C2O,1
142774,nitryl chloride,NA,NA,142774,NA,NA,[N+](=O)(Cl)[O-],1
142968,Lipomannan,NA,NA,142968,NA,NA,NA,1
143554,8-oxo-GDP(3-),NA,NA,143554,NA,NA,NA,1
143594,NA,NA,NA,NA,NA,NA,NA,0
143788,N(1)-(5-phospho-beta-D-ribosyl)glycinamide(1-),NA,NA,143788,NA,NA,NA,1
143976,5'-end (N(7)-methyl 5'-triphospho-guanosine)-(2'-O-methyl-adenosine)(2-) residue,NA,NA,143976,NA,NA,NA,1
144353,NA,NA,NA,NA,NA,NA,NA,0
144842,N(6)-methyl-AMP(2-),NA,16760025,144842,NA,NA,N(C1=NC=NC2=C1N=CN2[C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)C,1
145373,Pexidartinib,HMDB0256360,NA,145373,NA,NA,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1,1
145694,8-oxo-GMP(2-),NA,NA,145694,NA,NA,NA,1
14597,NA,NA,NA,NA,NA,NA,NA,0
14649,NA,NA,NA,NA,NA,NA,NA,0
147286,N(2)-formyl-N(1)-(5-phospho-beta-D-ribosyl)glycinamide(2-),NA,NA,147286,NA,NA,NA,1
147287,2-formamido-N(1)-(5-O-phosphonato-beta-D-ribosyl)acetamidine,NA,NA,147287,NA,NA,NA,1
147411,"4-Benzyl-2-methyl-1,2,4-thiadiazolidine-3,5-dione",HMDB0258758,NA,147411,NA,NA,CN1SC(=O)N(CC2=CC=CC=C2)C1=O,1
149484,NA,NA,NA,NA,NA,NA,NA,0
14949,N(6)-(S(8)-aminomethyldihydrolipoyl)-L-lysine residue,NA,NA,14949,NA,NA,C([C@@H](C(*)=O)N*)CCCNC(CCCCC(CCSCN)S)=O,1
149564,NA,NA,NA,NA,NA,NA,NA,0
15266,NA,NA,NA,NA,NA,NA,NA,0
15343,Acetaldehyde,HMDB0000990,177,15343,C00084,3200,CC=O,1
15344,Acetoacetic acid,HMDB0000060,96,15344,C00164,276,CC(=O)CC(O)=O,1
15354,Choline,HMDB0000097,305,15354,C00114,56,C[N+](C)(C)CCO,1
15355,Acetylcholine,HMDB0000895,187,15355,C01996,57,CC(=O)OCC[N+](C)(C)C,1
15361,NA,NA,NA,NA,NA,NA,NA,0
15365,Aspirin,HMDB0001879,2244,15365,C01405,NA,CC(=O)OC1=CC=CC=C1C(O)=O,1
15366,Acetic acid,HMDB0000042,176,15366,C00033,3206,CC(O)=O,1
15367,all-trans-Retinoic acid,HMDB0001852,444795,15367,C00777,2277,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,1
15371,NA,NA,NA,NA,NA,NA,NA,0
15372,"(6S)-2-Amino-6-[(1S,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydro-3H-pteridin-4-one",HMDB0257929,NA,15372,NA,NA,CC(O)C(O)C1CNC2=C(N1)C(=O)N=C(N)N2,1
15374,4alpha-hydroxy-tetrahydrobiopterin,HMDB0304198,129803,15374,NA,NA,CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2(O)N1,1
15375,NA,NA,NA,NA,NA,NA,NA,0
15377,Water,HMDB0002111,962,15377,C00001,3194,O,1
15378,Hydrogen Ion,HMDB0059597,1038,15378,C00080,NA,[H+],1
15379,Oxygen,HMDB0001377,977,15379,C00007,3195,O=O,1
15399,(S)-Carvone,HMDB0004487,16724,15399,C11383,NA,CC(=C)[C@H]1CC=C(C)C(=O)C1,1
15400,(R)-Carvone,HMDB0035089,439570,15400,C01767,NA,CC(=C)[C@@H]1CC=C(C)C(=O)C1,1
15409,Menthol,HMDB0003352,16666,15409,C00400,NA,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,1
15440,Squalene,HMDB0000256,638072,15440,C00751,197,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,1
15441,"(S)-2,3-Epoxysqualene",HMDB0001188,5459811,15441,C01054,3530,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CC[C@@H]1OC1(C)C,1
15442,Presqualene diphosphate,HMDB0001278,5280592,15442,C03428,6132,CC(C)=CCC\C(C)=C\CC\C(C)=C\[C@H]1[C@H](COP(O)(=O)OP(O)(O)=O)[C@@]1(C)CC\C=C(/C)CCC=C(C)C,1
15449,2-Methyl-3-hydroxybutyryl-CoA,HMDB0001356,11966220,15449,C04405,6186,C[C@H](O)[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,1
15453,(S)-3-hydroxybutanoyl-CoA,HMDB0303997,9543037,15453,C01144,NA,[H][C@@](C)(O)CC(=O)SCCN=C(O)CCN=C(O)[C@]([H])(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,1
15465,(R)-methylmalonyl-CoA,NA,449534,15465,NA,NA,C(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC1O(n2cnc3c(N)ncnc32)(O)1OP(=O)(O)O,1
15466,Methylmalonyl-CoA,HMDB0001269,439291,15466,C02557,462,C[C@@H](C(O)=O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,1
15467,3-Hydroxy-3-methylglutaryl-CoA,HMDB0001375,445127,15467,C00356,6201,C[C@](O)(CC(O)=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,1
15475,2-Hydroxyphytanoyl-CoA,HMDB0001295,441263,15475,C07343,6140,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@H](C)C(O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,1
15476,2-Methylacetoacetyl-CoA,HMDB0001157,53,15476,C03344,6040,C[C@@H](C(C)=O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,1
15478,Tiglyl-CoA,HMDB0002054,6443760,15478,C03345,448,C\C=C(/C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,1
15488,3-Methylglutaconyl-CoA,HMDB0001057,11966117,15488,C03231,5971,C\C(CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)=C/C(O)=O,1
15489,3-Oxoacyl-CoA,MA3TEM028,3562,15489,C00264,NA,C(C(F)(F)F)(Cl)Br,1
15491,3-Oxohexadecanoyl-CoA,HMDB0006402,440601,15491,C05259,NA,CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,1
15494,"3a,7a-Dihydroxy-5b-cholestanoyl-CoA",HMDB0002159,53479251,15494,C04644,6517,[H][C@@]12C[C@H](O)CC[C@]1(C)C1CC[C@]3(C)C(CCC3C1[C@H](O)C2)C(C)CCCC(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,1
15495,NA,NA,NA,NA,NA,NA,NA,0
15508,Gamma-linolenoyl-CoA,HMDB0006368,11966132,15508,C03035,NA,CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,1
15522,Formyl-CoA,HMDB0003419,439313,15522,C00798,NA,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)C(O)C(=O)NCCC(=O)NCCSC=O,1
15530,Linoleoyl-CoA,HMDB0001064,5497112,15530,C02050,5977,CCCCC\C=C/C\C=C/CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,1
15533,Octanoyl-CoA,HMDB0001070,380,15533,C01944,5982,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,1
15538,Phytanoyl-CoA,HMDB0001359,439640,15538,C02060,6189,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@H](C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,1
15539,Propionyl-CoA,HMDB0001275,92753,15539,C00100,6130,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,1
15544,Prostaglandin E1,HMDB0001442,5280723,15544,C04741,416,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,1
15547,15-Keto-prostaglandin E2,HMDB0003175,5280719,15547,C04707,2309,CCCCCC(=O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,1
15550,"13,14-Dihydro-15-keto-PGE2",HMDB0002776,5280711,15550,C04671,2311,CCCCCC(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,1
15551,Prostaglandin E2,HMDB0001220,5280360,15551,C00584,6089,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,1
15552,Prostaglandin I2,HMDB0001335,5282411,15552,C01312,778,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2OC(C[C@H]12)=CCCCC(O)=O,1
15553,Prostaglandin F2a,HMDB0001139,5283078,15553,C00639,6032,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C\CCCC(O)=O,1
15554,Prostaglandin H2,HMDB0001381,445049,15554,C00427,3495,CCCCC[C@H](O)\C=C\[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C\C=C/CCCC(O)=O,1
15555,Prostaglandin D2,HMDB0001403,448457,15555,C00696,6221,[H][C@](O)(CCCCC)\C=C\[C@@]1([H])C(=O)C[C@]([H])(O)[C@]1([H])C\C=C/CCCC(O)=O,1
15557,"9S-hydroxy-11,15-dioxo-5Z,13E-prostadienoic acid",HMDB0062297,5280727,15557,C04758,NA,[H]\C(CCCC(O)=O)=C(/[H])C[C@@]1([H])[C@@]([H])(O)CC(=O)[C@]1([H])C([H])=C([H])C(=O)CCCCC,1
15558,15-HETE,HMDB0003876,5280724,15558,C04742,NA,CCCCC[C@H](O)\C=C\C=C/C\C=C/C\C=C/CCCC(O)=O,1
15559,15-KETE,HMDB0010210,5280701,15559,C04577,NA,CCCCCC(=O)\C=C\C=C/C\C=C/C\C=C/CCCC(O)=O,1
15562,NA,NA,NA,NA,NA,NA,NA,0
15570,D-Alanine,HMDB0001310,71080,15570,C00133,NA,C[C@@H](N)C(O)=O,1
15589,NA,NA,NA,NA,NA,NA,NA,0
15621,4-Hydroxyphenylacetaldehyde,HMDB0003767,440113,15621,C03765,NA,OC1=CC=C(CC=O)C=C1,1
15626,12(S)-HPETE,HMDB0004243,5280892,15626,C05965,7038,CCCCC\C=C/C[C@H](OO)\C=C\C=C/C\C=C/CCCC(O)=O,1
15627,Thromboxane A2,HMDB0001452,5280497,15627,C02198,6253,CCCCC[C@H](O)\C=C\[C@H]1O[C@H]2C[C@H](O2)[C@@H]1C\C=C/CCCC(O)=O,1
15628,15(S)-HPETE,HMDB0004244,5280893,15628,C05966,7039,CCCCC[C@H](OO)\C=C\C=C/C\C=C/C\C=C/CCCC(O)=O,1
15630,"(5Z,9E,12S,14Z)-8,11,12-trihydroxyicosa-5,9,14-trienoic acid",NA,9548609,15630,NA,NA,CCCCC/C=C\C(O)C(O)/C=C/C(O)C/C=C\CCCC(=O)O,1
15632,5(S)-Hydroperoxyeicosatetraenoic acid,HMDB0001193,5280778,15632,C05356,6070,CCCCC\C=C/C\C=C/C\C=C/C=C/[C@H](CCCC(O)=O)OO,1
15635,NA,NA,NA,NA,NA,NA,NA,0
156377,GP369,NA,NA,156377,NA,NA,NA,1
15639,5-Formiminotetrahydrofolic acid,HMDB0001534,530,15639,C00664,6305,NC1=NC2=C(N(C=N)C(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)CN2)C(=O)N1,1
156439,NA,NA,NA,NA,NA,NA,NA,0
15646,20-Hydroxy-leukotriene B4,HMDB0001509,5280745,15646,C04853,6287,OCCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC(O)=O,1
15647,Leukotriene B4,HMDB0001085,5280492,15647,C02165,406,CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC(O)=O,1
15650,Leukotriene E4,HMDB0002200,5280879,15650,C05952,3536,CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@H](N)C(O)=O)[C@@H](O)CCCC(O)=O,1
15651,Leukotriene A4,HMDB0001337,5280383,15651,C00909,3449,CCCCC\C=C/C\C=C/C=C/C=C/[C@@H]1O[C@H]1CCCC(O)=O,1
15698,Deoxycytidine,HMDB0000014,13711,15698,C00881,3367,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](CO)O1,1
15710,Betaine aldehyde,HMDB0001252,249,15710,C00576,278,C[N+](C)(C)CC=O,1
15721,NA,NA,NA,NA,NA,NA,NA,0
15724,Trimethylamine N-oxide,HMDB0000925,1145,15724,C01104,5876,C[N+](C)(C)[O-],1
15725,"1,3-Diaminopropane",HMDB0000002,428,15725,C00986,5081,NCCCN,1
15740,formate,HMDB0304356,283,15740,NA,NA,[O-]C=O,1
15748,NA,NA,NA,NA,NA,NA,NA,0
15750,Dolichyl diphosphate,HMDB0001513,24892721,15750,C00621,6290,CC(CCOP(O)(=O)OP(O)(O)=O)CC\C=C(\C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,1
15760,Tyramine,HMDB0000306,5610,15760,C00483,60,NCCC1=CC=C(O)C=C1,1
15761,N-Methylpyridinium,HMDB0240545,13597,15761,C02724,NA,C[N+]1=CC=CC=C1,1
15763,Nicotinic acid mononucleotide,HMDB0001132,121992,15763,C01185,6026,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)[N+]1=CC=CC(=C1)C(O)=O,1
15793,3-Hydroxyanthranilic acid,HMDB0001476,86,15793,C00632,3275,NC1=C(O)C=CC=C1C(O)=O,1
15811,Phosphoserine,HMDB0000272,68841,15811,C01005,5270,N[C@@H](COP(O)(O)=O)C(O)=O,1
15812,Dolichyl b-D-glucosyl phosphate,HMDB0001054,22833557,15812,C01246,5969,OC[C@H]1O[C@@H](OP(=O)(O)OCCC(C)CC\C=C(\C)CCC=C(C)C)[C@H](O)[C@@H](O)[C@@H]1O,1
15817,NA,NA,NA,NA,NA,NA,NA,0
1582,NA,NA,NA,NA,NA,NA,NA,0
15824,NA,NA,NA,NA,NA,NA,NA,0
15841,NA,NA,NA,NA,NA,NA,NA,0
15854,Quinine,HMDB0014611,3034034,15854,C06526,NA,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,1
15857,5-L-glutamyl amino acid,NA,NA,15857,NA,NA,N[C@@H](CCC(=O)NC([*])C(O)=O)C(O)=O,1
15858,"N-[(3a,5b,7a)-3-hydroxy-24-oxo-7-(sulfooxy)cholan-24-yl]-Glycine",HMDB0002496,259,15858,C01324,6701,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)OS(O)(=O)=O)[C@H](C)CCC(=O)NCC(O)=O,1
15882,Phenol,HMDB0000228,996,15882,C00146,128,OC1=CC=CC=C1,1
15883,Diguanosine tetraphosphate,HMDB0001340,165186,15883,C01261,4175,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)N3C=NC4=C3N=C(N)NC4=O)[C@@H](O)[C@H]2O)C(=O)N1,1
15899,(R)-5-Diphosphomevalonic acid,HMDB0001090,439418,15899,C01143,5997,C[C@@](O)(CCOP(O)(=O)OP(O)(O)=O)CC(O)=O,1
15901,Dihydrouracil,HMDB0000076,649,15901,C00429,285,O=C1CCNC(=O)N1,1
15903,D-Glucose,HMDB0000122,5793,15903,C00031,133,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1
15904,Long-chain fatty acid,METPA0062,NA,15904,C00638,NA,NA,1
15915,ADP-L-glycero-D-manno-heptose,METPA0814,NA,15915,C06398,NA,NA,1
15927,Nicotinamide riboside,HMDB0000855,439924,15927,C03150,5818,NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1
15936,NA,NA,NA,NA,NA,NA,NA,0
15940,Nicotinic acid,HMDB0001488,938,15940,C00253,6272,OC(=O)C1=CN=CC=C1,1
15956,Biotin,HMDB0000030,171548,15956,C00120,243,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2,1
15960,NA,NA,NA,NA,NA,NA,NA,0
15967,thioredoxin dithiol,NA,NA,15967,NA,NA,NA,1
15986,polynucleotide,NA,NA,15986,NA,NA,NA,1
15996,Guanosine triphosphate,HMDB0001273,6830,15996,C00044,6128,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)C(=O)N1,1
16000,Ethanolamine,HMDB0000149,700,16000,C00189,3207,NCCO,1
16004,NA,NA,NA,NA,NA,NA,NA,0
1604,NA,NA,NA,NA,NA,NA,NA,0
16040,Cytosine,HMDB0000630,597,16040,C00380,283,NC1=CC=NC(=O)N1,1
16047,Lys-tRNA(Lys),NA,NA,16047,NA,NA,NA,1
16057,Dimethylallylpyrophosphate,HMDB0001120,647,16057,C00235,6016,CC(C)=CCOP(O)(=O)OP(O)(O)=O,1
16066,11-cis-Retinaldehyde,HMDB0002152,5280490,16066,C02110,6513,C/C(/C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C\C=O,1
16067,"D-myo-Inositol 1,4,5,6-tetrakisphosphate",HMDB0004527,443266,16067,C11555,NA,O[C@H]1[C@@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O,1
16068,"2-(3,4-Dihydroxybenzoyloxy)-4,6-dihydroxybenzoate",HMDB0059651,440370,16068,C04524,NA,OC(=O)C1=C(O)C=C(O)C=C1OC(=O)C1=CC(O)=C(O)C=C1,1
16086,NA,NA,NA,NA,NA,NA,NA,0
